場所名稱,縣市,鄉/鎮/市/區,村/里,大道/路/街/地區,段,巷/弄/衖,號,樓（之~）,電話,開放時間,注意事項,設置依據
臺中市南屯國民運動中心,臺中市,南屯區,,黎明路,1段,,998號,,04-23829120,週一至週日06:00~22:00,,依法設置
秀泰生活台中文心店,臺中市,南屯區,,文心南三路,,,289號,,04-24735989,週一至週五11:00~22:00 週六、日10:30~22:00 ,,依法設置
臺中市南屯親子館,臺中市,南屯區,,南屯路,2段,,407號,,04-23803141,週二至週日09:30~16:30,,依法設置
臺中市立圖書館中區李科永紀念圖書分館,臺中市,南屯區,,龍富路,5段,,1號,,04-22525966,週二至週六08:30~21:00 週日08:30~17:30 ,,依法設置
臺灣自來水股份有限公司第四區管理處臺中服務所,臺中市,南屯區,,大業路,,,605號,,04-22218341~9,週一至週五08:00~17:00,,依法設置
大買家北屯店,臺中市,北屯區,軍功,北屯路,,,370號,,04-22429277,"週一至週四08:30~22:00
週五、週六及例假日前夕08:30~23:00",,依法設置
特力屋北屯店,臺中市,北屯區,軍功,北屯路,,,407-1號,,04-22471000,週一至週日09:30~22:30,,依法設置
臺中市環保局寶之林廢棄家具再生中心,臺中市,北屯區,軍功,和順路,,,439號,,04-24369702,"週一、週二、週四至週六08:00~17:00
每週三、週日及國定例假日休息",,依法設置
臺中市立圖書館興安分館,臺中市,北屯區,軍功,興安路,1段,,162號,,04-22328546,週二至週日08:30~17:30,,依法設置
臺中市立圖書館北屯分館,臺中市,北屯區,軍功,大連路,3段,,122號,,04-22444665,週二至週六08:30~21:00 週日08:30~17:30 ,,依法設置
臺灣民俗文物館,臺中市,北屯區,軍功,旅順路,2段,,73號,,04-22451310,週二至週日09:00~17:00,,依法設置
臺中市政府北屯區家庭福利服務中心,臺中市,北屯區,軍功,旱溪西路,3段,,260號,,04-24372339,週二至週六08:00~17:00,,依法設置
臺中捷運北屯總站,臺中市,北屯區,軍功,敦富東街,,,100號,,"04-24375537
分機703011",全年無休,若要使用請洽站務台,依法設置
好市多北台中店,臺中市,北屯區,軍功,敦富路,,,366號,,04-37042855,週一至週日10:00~21:30,,依法設置
臺中市北屯區戶政事務所,臺中市,北屯區,,崇德路,3段,,10號,,04-22453371,週一至週五08:00~17:00,,依法設置
臺中市北屯區區公所,臺中市,北屯區,,崇德路,3段,,10號,2樓,04-24606021,週一至週五08:00~17:00,,依法設置
臺中市立圖書館,臺中市,北屯區,,豐樂路,2段,,158號,,04-24229833,週二至週六08:30~21:00 週日08:30~17:30 ,,依法設置
財政部臺灣省中區國稅局東山稽徵所,臺中市,北屯區,,豐樂路,2段,,168號,,"04-24225822
分機503",週一至週五08:00~17:00,,依法設置
臺中市中正地政事務所,臺中市,北屯區,,北平路,3段,,36號,,04-22372388,週一至週五08:00~17:00,請至一樓服務臺洽值班人員,依法設置
臺中市政府地方稅務局東山分局,臺中市,北屯區,,北平路,3段,,38號,,"04-22329735
分機301",週一至週五08:00~17:00,,依法設置
臺中市北屯區四民衛生所,臺中市,北屯區,,后庄路,,,1062號,,04-24211945,週一至週五08:00~17:00,,依法設置
臺中市政府警察局第五分局,臺中市,北屯區,,崇德路,3段,,2號,1樓,04-22426887,全年無休,,依法設置
臺中市洲際棒球場,臺中市,北屯區,,崇德路,3段,,835號,,"04-24221588
分機59",有賽事活動時開放,,依法設置
台灣迪卡儂運動用品台中北屯店,臺中市,北屯區,,中清路,2段,,1075號,,04-24264107,週一至週日09:00-22:00,,依法設置
臺中市政府陽明大樓聯合服務中心(陽明市政大樓),臺中市,豐原區,,陽明街,,,36號,1樓,"04-22289111
分機21706",週一至週五08:00~17:00,若要使用請洽服務台,依法設置
財政部中區國稅局豐原分局,臺中市,豐原區,,南陽路,,,515號,,04-25291040,週一至週五08:00~17:00,請自行前往哺乳室並登記,依法設置
行政院農業委員會水土保持局臺中分局,臺中市,豐原區,,陽明街,,,22號,1樓,"04-25261165
分機2505",週一至週五08:00~17:00,請自行前往哺乳室並登記,依法設置
臺中市豐原藝文館,臺中市,豐原區,,育仁路,,,81號,1樓,04-25156756,"週二至週六09:00~20:00 週日09:00~17:00
週一及國定假日休館",若要使用請洽本館1樓服務臺,依法設置
臺中市立圖書館豐原分館,臺中市,豐原區,,市政路,,,2號,2樓,04-25252195,週二至週六08:30~21:00 週日08:30~17:30 ,若要使用請洽1樓櫃臺館員,依法設置
臺中市交通事件裁決處,臺中市,豐原區,,圓環南路,,,70號,6樓,"04-25152535
分機607",週一至週五08:00~17:00,若要使用請洽服務臺,依法設置
臺中市政府地方稅務局豐原分局,臺中市,豐原區,,中山路,,,219號,2樓,"04-25262172
分機520",週一至週五08:00~17:00,若要使用請洽服務臺,依法設置
臺中市豐原區戶政事務所,臺中市,豐原區,,市政路,,,2號,1樓,04-25221044,週一至週五08:00~18:30,若要使用請洽服務臺,依法設置
臺中市豐原地政事務所,臺中市,豐原區,,西安街,,,21號,3樓,"04-25263188
分機502",週一至週五08:00~17:00,請自行前往哺乳室並登記,依法設置
臺中市政府衛生局,臺中市,豐原區,,中興路,,,136號,4樓,"04-25265394
分機2410",週一至週五08:00~17:00,若要使用請洽3樓保健科或4樓秘書室,依法設置
臺中市豐原區公所,臺中市,豐原區,,市政路,,,2號,1樓,04-25222106,週一至週五08:00~17:00,若要使用請洽服務臺,依法設置
交通部公路總局臺中區監理所豐原監理站,臺中市,豐原區,,豐東路,,,120號,2樓,"04-25274229
分機506",週一至週五08:00~17:00,請自行前往哺乳室並登記,依法設置
臺中市葫蘆墩文化中心(臺中市立圖書館葫蘆墩分館),臺中市,豐原區,,圓環東路,,,782號,1樓,04-25260136 ,週二至週六09:00~20:00 週日09:00~17:30 ,若要使用請洽服務臺,依法設置
臺中市豐原親子館,臺中市,豐原區,,圓環北路,1段,,355號,2樓,04-25280975,週二至週日09:30~16:30                                    ,,依法設置
行政院農業委員會林務局東勢林區管理處,臺中市,豐原區,,南陽路,,,逸仙莊1號,1樓,04-25150855,週一至週五08:00~17:00,若要使用請洽服務臺,依法設置
衛生福利部豐原醫院,臺中市,豐原區,,安康路,,,100號,2樓,"04-25271180
分機2670",週一至週五08:00~17:30 週六08:00~12:00,請自行前往哺乳室並登記,依法設置
家樂福豐原店,臺中市,豐原區,,成功路,,,500號,1樓,"04-25265151
分機850",週一至週日09:00~23:00,請自行前往哺乳室並登記,依法設置
愛買量販店豐原店,臺中市,豐原區,,水源路,,,420號,1樓,"04-37046999
分機189",週一至週日09:30~23:00,請自行前往哺乳室並登記,依法設置
太平洋百貨豐原店,臺中市,豐原區,,復興路,,,2號,5樓,"04-25291111
分機332",週一至週五11:00~22:00  週六週日及例假日10:30~22:00     ,若要使用請洽藍色企鵝專櫃,依法設置
臺灣鐵路管理局豐原火車站,臺中市,豐原區,,中正路,,,1-1號,,04-25207950,24小時開放,,依法設置
臺中市豐原國民暨兒童運動中心,臺中市,豐原區,,豐裕路,,,8號,, 04-2512-0120,週一至週日06:00~20:00,,依法設置
臺中市政府地方稅務局東勢分局,臺中市,東勢區,,東蘭路,,,25-2號,,04-25871160,週一至週五08:00~17:30,請先到哺乳室登記後方可使用,依法設置
財政部中區國稅局東勢稽徵所,臺中市,東勢區,,正二街,,,臨1號,,04-25881178,週一至週五08:00~17:00,,依法設置
臺中市東勢區公所,臺中市,東勢區,,豐勢路,,,518號,,04-25878609,週一至週五08:00~17:00,,依法設置
臺中市政府社會局臺中市老人福利服務中心,臺中市,東勢區,,東蘭路,,,1-4附1號,,"04-25882142
分機19",週一至週五08:00~17:00,,依法設置
東勢林場遊樂園,臺中市,東勢區,,勢林街,,,6-1號,,04-25872191,週一至週日08:00~22:00,請先到哺乳室登記後方可使用,依法設置
臺中市東勢區地政事務所,臺中市,東勢區,,東蘭路,,,26號,,04-25886008,週一至週五08:00~17:00,,依法設置
臺中市立圖書館東勢分館,臺中市,東勢區,,豐勢路,,,518號,,04-25870006,週二至週六08:30~21:00 週日08:30~17:30 ,,依法設置
東勢客家文化園區,臺中市,東勢區,,中山路,,,1號,,04-25888634,"週一至週五09:00~17:00
例假日與國定假日09:00~17:30",,依法設置
臺中市大甲區公所,臺中市,大甲區,,民權路,,,52號,,04-26872101,週一至週五08:00~17:00,,依法設置
臺中市大甲婦女福利服務中心,臺中市,大甲區,,水源路,,,169號,,04-26762655,週二至週日08:00~17:00,請先至一樓服務檯請工作人員開門,依法設置
臺中市政府警察局大甲分局,臺中市,大甲區,,文武路,,,1號,,04-26872039,週一至週五08:00~17:00,,依法設置
臺中市立圖書館大甲分館,臺中市,大甲區,,雁門路,,,172號,,04-26870836,週二至週六08:30~21:00 週日08:30~17:30 ,,依法設置
臺中市大甲區中正紀念館,臺中市,大甲區,,水源路,,,190號,,04-26863294,週一至週五08:00~17:00,請先至一樓服務檯請工作人員開門,依法設置
臺中市大甲第一公有市場,臺中市,大甲區,,順天路,,,146號,,04-26865855,週一至週日08:00~15:30,請先至二樓管理室登記,依法設置
臺灣鐵路管理局大甲火車站,臺中市,大甲區,,中山路,1段,,828號,,04-26872022,24小時皆可供應民眾使用哺集乳室,請至辦公室登記後使用,依法設置
臺中市大甲第二公有市場,臺中市,大甲區,,新政路,,,38號,, 04-26881452,週二至週六06:00~12:00,,依法設置
臺中市清水區地政事務所,臺中市,清水區,,大街路,,,138號,3樓,04-26237141,週一至週五08:30~17:00,1.國定例假日暫停開放 2.請自行前往哺集乳室並登記 3.請使用人員遵守哺集乳室使用規則,依法設置
臺中市立圖書館清水分館,臺中市,清水區,,鎮政路,,,50號,1樓,04-26271597,週二至週六08:30~21:00 週日08:30~17:30 ,1.請自行前往哺集乳室並登記 2.請使用人員遵守哺集乳室使用規則,依法設置
臺中市政府警察局清水分局,臺中市,清水區,,鰲峰路,,,23號,2樓,04-26231114,24小時皆可供應民眾使用哺集乳室,1.請自行前往哺集乳室並登記 2.請使用人員遵守哺集乳室使用規則,依法設置
臺中市清水區戶政事務所,臺中市,清水區,,鰲峰路,,,239 號,1樓,04-26280801,週一至週五08:30~17:00,1.國定例假日暫停開放 2.請自行前往哺集乳室並登記 3.請使用人員遵守哺集乳室使用規則,依法設置
台灣自來水股份有限公司第四區管理處清水營運所,臺中市,清水區,,大街路,,,134號,1樓,04-26222614,週一至週五08:30~17:00,1.國定例假日暫停開放 2.請自行前往哺集乳室並登記 3.請使用人員遵守哺集乳室使用規則,依法設置
臺中市清水區公所,臺中市,清水區,,鎮政路,,,101號,1樓,04-26270151,週一至週五08:30~17:00,1.國定例假日暫停開放 2.請自行前往哺集乳室並登記 3.請使用人員遵守哺集乳室使用規則,依法設置
臺中市港區藝術中心,臺中市,清水區,,忠貞路,,,21號,B1F,04-26274568,週一至週五09:00~21:00,1.請自行前往哺集乳室並登記 2.請使用人員遵守哺集乳室使用規則,依法設置
交通部臺灣區國道高速公路局清水服務區,臺中市,清水區,,吳厝二街,,,87號,,04-26202829,24小時皆可供應民眾使用哺集乳室,1.請自行前往哺集乳室並登記 2.請使用人員遵守哺集乳室使用規則,依法設置
臺中航空站,臺中市,沙鹿區,,中航路,1段,598巷,168號,,"04-26155000
分機155",週一至週日09:00~20:00,,依法設置
財政部中區國稅局沙鹿稽徵所,臺中市,沙鹿區,,鎮政路,,10巷,1號,,04-26651351,週一至週五08:30~17:00,,依法設置
臺中市沙鹿區公所,臺中市,沙鹿區,,鎮政路,,,8號,,04-26622101,週一至週五08:30~17:00,,依法設置
臺中市立圖書館沙鹿深波分館,臺中市,沙鹿區,,鎮南路,2段,,488號,,04-26634606,週二至週六08:30~21:00 週日08:30~17:30 ,,依法設置
臺中市兒童福利服務中心,臺中市,沙鹿區,,福幼街,,,8號,,04-26359515,週二至週日09:00~17:00,,依法設置
家樂福沙鹿店,臺中市,沙鹿區,,光華路,,,336號,,04-26652300,週一至週日09:00~23:00,,依法設置
臺中市立圖書館沙鹿文昌分館,臺中市,沙鹿區,,文昌街,,,12號,,04-26634605,週二至週六08:30~21:00 週日08:30~17:30 ,,依法設置
台灣鐵路管理局沙鹿火車站,臺中市,沙鹿區,,中正街,,,94號,,04-26625057,週一至週日06:00~22:00,,依法設置
臺中市沙鹿區戶政事務所,臺中市,沙鹿區,,鎮政路,,,16號,,04-26627104,週一至週五08:00~18:30,,依法設置
臺中市沙鹿親子館,臺中市,沙鹿區,,福幼街樓,,,8號,2樓,04 2636 3780,週二至週日09:30~16:30,,依法設置
臺中市梧棲區公所,臺中市,梧棲區,中正里,中和街,,,66號,1樓,04-26564311,週一至週五08:00~17:00 例假日與國定假日休息    ,,依法設置
經濟部加工出口區管理處中港分處,臺中市,梧棲區,草湳里,大觀路,,,6號,5樓,04-26581215,週一至週五08:30-07:00 例假日與國定假日休息,,依法設置
臺中市立圖書館梧棲親子館,臺中市,梧棲區,安仁里,民生街,,,15-77號　,1樓,04-26571900,週二至週日08:30~17:30,,依法設置
臺灣港務股份有限公司臺中港務分公司(旅客服務中心),臺中市,梧棲區,安仁里,中二路,1段,,9號,,"04-26642218
04-26642363
04-26642474   ",配合船務營業時間,,依法設置
MITSUI OUTLET PARK 台中港三井,臺中市,梧棲區,安仁里,台灣大道,10段,,168號,1樓、2樓,04-26568866,週一至週日11:00~21:30            ,配合營業時間,依法設置
台中港酒店,臺中市,梧棲區,,大智路,2段,,388號,,04-26568888,依營業時間開放,,依法設置
台灣糖業股份有限公司休閒遊憩事業部月眉觀光糖廠,臺中市,后里區,,甲后路,2段,,350號,,"04-25561100
分機301",週一至週日08:30~17:30,配合營業時間,依法設置
南仁湖育樂股份有限公司泰安營業所北站,臺中市,后里區,,雲頭路,,,3-3號,,04-25574301,每天24小時開放使用,,依法設置
南仁湖育樂股份有限公司泰安營業所南站,臺中市,后里區,,安眉路,,,113號,,04-25572100,每天24小時開放使用,,依法設置
臺中市立圖書館后里分館,臺中市,后里區,,文化路,,,28號,,04-25574671,週二至週六08:30~21:00 週日08:30~17:30 ,配合開館時間,依法設置
